FileName,MoleculeListName,MoleculeName,PrecursorMz,ProductMz,RetentionTime,StartTime,EndTime,Area,Height,AcquiredTime
Sample_1,MAG,MAG(22:3),409.3,317.3,3.987916708,3.878516674,4.258200169,1065.309204,388,03/13/2021 16:21:44
PLASMA_LTR,MAG,MAG(22:4),407.3,315.3,3.832933426,3.758833408,3.889933348,9027.381836,4418.784668,03/14/2021 05:33:51
Sample_1,MAG,MAG(22:4),407.3,315.3,3.837733269,3.757933378,3.889033318,1884.556519,959.8344727,03/13/2021 16:21:44
PLASMA_LTR,MAG,MAG(22:5),405.3,313.3,3.469733238,3.317933321,3.552533388,12534.84668,4227.387695,03/14/2021 05:33:51
Sample_1,MAG,MAG(22:5),405.3,313.3,3.447533369,3.323333502,3.551033497,9336.111328,2337.657471,03/13/2021 16:21:44
PLASMA_LTR,MAG,MAG(22:6),403.3,311.2,3.23936677,3.128966808,3.301466703,6026.25,2461.425781,03/14/2021 05:33:51
Sample_1,MAG,MAG(22:6),403.3,311.2,3.251816511,3.127616644,3.300116539,3776.632568,1119.302002,03/13/2021 16:21:44
PLASMA_LTR,MAG,SIL_MAG(18:1)_d7_SPLASH,364.3,254.3,3.853116751,3.784716845,3.910116673,22224.35742,7728.088867,03/14/2021 05:33:51
Sample_1,MAG,SIL_MAG(18:1)_d7_SPLASH,364.3,254.3,3.84649992,3.789499998,3.914900064,24802.17773,8064.199219,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:0_14:0),736.513,227.202,5.674849987,5.580349922,5.782850266,60398.07422,18112.78516,03/14/2021 05:33:51
Sample_1,PC,PC(14:0_14:0),736.513,227.202,5.671133041,5.576632977,5.77913332,35256.96094,9170.526367,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:0_18:1),790.56,281.249,6.747283459,6.558783531,7.008283138,661261.875,125984.9688,03/14/2021 05:33:51
Sample_1,PC,PC(14:0_18:1),790.56,281.249,6.750083447,6.564083576,7.01358366,540212.125,100358.3828,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:0_18:2),788.545,279.233,6.025333405,5.863333702,6.281833649,1109244.375,242982,03/14/2021 05:33:51
Sample_1,PC,PC(14:0_18:2),788.545,279.233,6.031383514,5.857183456,6.285983562,323505.5625,64632.01563,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:0_18:3),786.529,277.217,5.481116772,5.356516838,5.632416725,15486.95117,4458.268066,03/14/2021 05:33:51
Sample_1,PC,PC(14:0_18:3),786.529,277.217,5.472549915,5.3510499,5.634550095,7661.170898,2134.113525,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:0_20:1),818.592,309.28,7.81863308,7.719433308,7.868233204,3518.4104,1595.305786,03/14/2021 05:33:51
Sample_1,PC,PC(14:0_20:1),818.592,309.28,7.808133602,7.71993351,7.871133327,511.9240723,333,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:0_20:2),816.576,307.264,6.884150028,6.76815033,7.029150009,9560.731445,2173.223877,03/14/2021 05:33:51
Sample_1,PC,PC(14:0_20:2),816.576,307.264,6.884932995,6.776432991,7.039933205,1588.133911,333,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:0_20:3),814.56,305.249,6.31336689,6.151366711,6.52936697,91311,14407.24316,03/14/2021 05:33:51
Sample_1,PC,PC(14:0_20:3),814.56,305.249,6.30213356,6.149733543,6.530733585,21934.50391,4642.995117,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:0_20:4),812.545,303.233,5.910333633,5.640333652,6.13983345,323158.8438,73584.92188,03/14/2021 05:33:51
Sample_1,PC,PC(14:0_20:4),812.545,303.233,5.906583309,5.636583328,6.136083126,108765.7266,28246.21875,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:0_20:5),810.529,301.217,5.37074995,5.299550056,5.486450195,10514.95801,3941.510254,03/14/2021 05:33:51
Sample_1,PC,PC(14:0_20:5),810.529,301.217,5.394999981,5.297100067,5.492899895,664.539856,501.3195496,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:0_22:4),840.576,331.264,6.61831665,6.469816685,6.712816715,8786.344727,2103.166016,03/14/2021 05:33:51
Sample_1,PC,PC(14:0_22:4),840.576,331.264,6.584499836,6.475999832,6.708499908,2010.211182,633.6067505,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:0_22:5),838.56,329.249,5.984916687,5.863416672,6.079416752,18487.21484,5000,03/14/2021 05:33:51
Sample_1,PC,PC(14:0_22:5),838.56,329.249,5.964149952,5.870349884,6.084750175,13971.62207,2537.317139,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:0_22:6),836.545,327.233,5.735749722,5.614249706,5.81675005,26241.82227,6858.605469,03/14/2021 05:33:51
Sample_1,PC,PC(14:0_22:6),836.545,327.233,5.732166767,5.624166965,5.826666832,17099.6543,4056.995605,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(14:1_14:1),732.5,225.2,6.242333412,6.188333035,6.323333263,1314.394287,644.7624512,03/14/2021 05:33:51
Sample_1,PC,PC(14:1_14:1),732.5,225.2,6.193083286,6.193083286,6.320083618,0,0,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_14:0),764.545,227.202,6.61831665,6.388816833,6.83431673,349264.4688,64301.01563,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_14:0),764.545,227.202,6.631000042,6.382999897,6.832499981,357935.9375,74658.54688,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_16:0),792.576,255.233,7.78423357,7.511433601,7.945433617,2756585.25,488268.0313,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_16:0),792.576,255.233,7.799766541,7.509966373,7.938366413,2890282.25,455336.5,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_16:1),790.56,253.217,6.762500286,6.603000164,7.067000389,2657774,549742.1875,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_16:1),790.56,253.217,6.780799866,6.610300064,7.059799671,5190759.5,974561.375,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_18:0),820.607,283.264,9.076133728,8.885633469,9.380933762,362012.0313,80933.32813,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_18:0),820.607,283.264,9.062067032,8.884266853,9.379567146,212333.5156,56439.50781,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_18:1),818.592,281.249,7.914999962,7.704199791,8.138199806,17793106,2360374.25,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_18:1),818.592,281.249,7.912233353,7.701433659,8.135433197,25419932,3215999,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_18:2),816.576,279.233,7.027066231,6.884066582,7.313066483,29549050,5046085,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_18:2),816.576,279.233,7.050549984,6.880050182,7.314050198,21929554,3428557.75,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_18:3),814.56,277.217,6.343416691,6.221916676,6.653916359,1930095.375,220022.8594,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_18:3),814.56,277.217,6.346233368,6.219233513,6.651033401,1014676.875,159825.4219,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_20:1),846.623,309.28,9.092333794,8.978034019,9.270133972,258677.4375,62096.18359,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_20:1),846.623,309.28,9.086583138,8.972283363,9.264383316,356056.9688,87557.11719,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_20:2),844.607,307.264,8.102766991,7.941566944,8.325966835,447503.75,70242.28906,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_20:2),844.607,307.264,8.112366676,7.95116663,8.335566521,369973.1563,52466.28125,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_20:3),842.592,305.249,7.370083332,7.206283569,7.604083538,9000467,1269326.375,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_20:3),842.592,305.249,7.368000031,7.204199791,7.594799995,8596599,1658231.625,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_20:4),840.576,303.233,6.884150028,6.608650208,7.04365015,13831535,2597255,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_20:4),840.576,303.233,6.900433064,6.605933189,7.055433273,12364154,2268499.75,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_20:5),838.56,301.217,6.229833603,6.094833374,6.540333271,712099.125,157990.3906,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_20:5),838.56,301.217,6.245399952,6.105700016,6.537499905,588609.25,115777.7109,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_22:4),868.607,331.264,7.72393322,7.475933075,7.89753294,995826.1875,176826.6406,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_22:4),868.607,331.264,7.75148344,7.474283218,7.902683258,666087.625,119034.3516,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_22:5),866.592,329.249,6.965266228,6.809266567,7.199266434,739378.125,210342.9375,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_22:5),866.592,329.249,6.973416805,6.802917004,7.205916882,1254465.25,268577.2813,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:0_22:6),864.576,327.233,6.671050072,6.447550297,6.939249992,2966709,614391.6875,03/14/2021 05:33:51
Sample_1,PC,PC(16:0_22:6),864.576,327.233,6.665416718,6.44841671,6.928916931,3877907.25,826581.25,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:1_18:1),816.576,281.249,6.854549885,6.69505024,7.144549847,640103.9375,102685.0313,03/14/2021 05:33:51
Sample_1,PC,PC(16:1_18:1),816.576,281.249,6.870833397,6.700333595,7.149833679,1262509.625,161813.5156,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(16:1_18:2),814.56,253.217,6.13380003,6.012300014,6.37680006,858146.1875,194452.5156,03/14/2021 05:33:51
Sample_1,PC,PC(16:1_18:2),814.56,253.217,6.140100002,6.006100178,6.367899895,305794.375,65800.89844,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_14:0),792.576,227.202,7.74788332,7.636283398,7.871883392,29111.32813,5831.480957,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_14:0),792.576,227.202,7.737816811,7.637016773,7.876416683,14836.93164,2630.294434,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_16:1),818.592,253.217,7.91536665,7.766566753,8.212966919,106395.4766,17077.58203,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_16:1),818.592,253.217,7.949649811,7.776050091,8.210049629,123354.5313,17859.85742,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_18:0),848.639,283.264,9.13915062,8.986750603,9.482050896,807080.125,177098.1719,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_18:0),848.639,283.264,9.137249947,8.98484993,9.480150223,619672.75,142996.8438,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_18:1),846.623,281.249,9.13568306,8.957882881,9.453183174,12409789,3678309.25,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_18:1),846.623,281.249,9.13378334,8.955983162,9.451283455,10811249,3155115.75,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_18:2),844.607,279.233,8.222466469,8.078466415,8.501466751,11567359,1759473.625,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_18:2),844.607,279.233,8.235683441,8.074883461,8.50368309,7699766,1180075.5,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_18:3),842.592,277.217,7.407866478,7.308666706,7.717866898,343637.7813,31351,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_18:3),842.592,277.217,7.435566902,7.309566975,7.725367069,163596.7969,25415.93359,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_20:0),876.67,283.264,9.443082809,9.118183136,9.528583527,33021.80469,4344.248047,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_20:0),876.67,283.264,9.447484016,9.114983559,9.534983635,18357.54102,3792.585938,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_20:1),874.654,309.28,9.408900261,9.272099495,9.562800407,172515.25,48631.96094,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_20:1),874.654,309.28,9.422800064,9.268899918,9.576700211,169542.1719,52620.07031,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_20:2),872.639,307.264,9.187067032,8.95846653,9.453766823,1701127.5,610185,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_20:2),872.639,307.264,9.197449684,8.956149101,9.451449394,772795.625,216184.2188,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_20:3),870.623,305.249,8.612000465,8.486000061,8.873000145,4920916,695579.875,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_20:3),870.623,305.249,8.634516716,8.486316681,8.868516922,3836735,552825.25,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_20:4),868.607,303.233,8.065050125,7.941050053,8.275850296,5782041.5,848475.625,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_20:4),868.607,303.233,8.09971714,7.938516617,8.273316383,5648117.5,1048834,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_20:5),866.592,301.217,7.299633503,7.12413311,7.557033539,423818.4375,84854.07031,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_20:5),866.592,301.217,7.29914999,7.122149944,7.546949863,423141.5313,79591.14063,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_22:4),896.639,331.264,9.053050041,8.78635025,9.256250381,639850.6875,141229.1875,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_22:4),896.639,331.264,9.046516418,8.792516708,9.249716759,411872.25,87784.96094,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_22:5),894.623,329.249,8.153466225,7.979866505,8.413866043,291954.4375,59878,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_22:5),894.623,329.249,8.175650597,7.977250099,8.411250114,453384.625,94686.41406,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:0_22:6),892.607,327.233,7.80739975,7.608999729,8.055399895,611396.5,116760.6719,03/14/2021 05:33:51
Sample_1,PC,PC(18:0_22:6),892.607,327.233,7.809716702,7.608116627,8.061717033,1077729,197413.4375,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:1_18:1),844.607,281.249,8.028450012,7.842449665,8.276450157,2172151,371902.1563,03/14/2021 05:33:51
Sample_1,PC,PC(18:1_18:1),844.607,281.249,8.038200378,7.839799881,8.286200523,2452389.25,360563.3125,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:1_18:2),842.592,279.233,7.15208292,6.99608326,7.42508316,7099047.5,1048263.438,03/14/2021 05:33:51
Sample_1,PC,PC(18:1_18:2),842.592,279.233,7.137549877,6.999549866,7.425049782,3011774.5,421348,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:1_18:3),840.576,277.217,6.447649956,6.29404974,6.742049694,320179.75,48115.06641,03/14/2021 05:33:51
Sample_1,PC,PC(18:1_18:3),840.576,277.217,6.455833435,6.303433418,6.747933388,95027.90625,14601.04297,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:1_20:1),872.639,309.28,9.142999649,9.041399956,9.295399666,86651.89063,16923.13281,03/14/2021 05:33:51
Sample_1,PC,PC(18:1_20:1),872.639,309.28,9.166500092,9.039500237,9.293499947,127925.6641,27161.89648,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:1_20:2),870.623,307.264,8.2333498,8.080349922,8.476349831,42173.46094,4894.668457,03/14/2021 05:33:51
Sample_1,PC,PC(18:1_20:2),870.623,307.264,8.223833084,8.076433182,8.478433609,61196.94141,6908.94873,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:1_20:3),868.607,305.249,7.468083382,7.333883286,7.748683453,1385899.625,191647.5156,03/14/2021 05:33:51
Sample_1,PC,PC(18:1_20:3),868.607,305.249,7.476200104,7.337599754,7.753399849,1010667.688,108661.9063,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:1_20:4),866.592,303.233,6.998399734,6.855400085,7.297399998,813066.9375,85313.05469,03/14/2021 05:33:51
Sample_1,PC,PC(18:1_20:4),866.592,303.233,6.972633362,6.864133358,7.298133373,1245101.375,99001.71875,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:1_20:5),864.576,301.217,6.329916954,6.181416988,6.626916885,151771.3906,23910.61719,03/14/2021 05:33:51
Sample_1,PC,PC(18:1_20:5),864.576,301.217,6.346233368,6.18113327,6.638333321,112077.4609,21083.56836,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:1_22:4),894.623,331.264,7.867216587,7.644016266,8.115216255,40516.95703,5368.217773,03/14/2021 05:33:51
Sample_1,PC,PC(18:1_22:4),894.623,331.264,7.831383705,7.654983521,8.121183395,42859.71094,6494.189941,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:1_22:5),892.607,329.249,7.11014986,6.967150211,7.357150078,40809.86719,5933.074707,03/14/2021 05:33:51
Sample_1,PC,PC(18:1_22:5),892.607,329.249,7.225132942,6.97213316,7.351633072,101078.7031,12630.83691,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:1_22:6),890.592,327.233,6.77699995,6.603000164,7.052500248,187132.2813,26571.02734,03/14/2021 05:33:51
Sample_1,PC,PC(18:1_22:6),890.592,327.233,6.765299797,6.594799995,7.044300079,222763.1094,30657.71094,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:2_16:1),814.56,279.233,6.13380003,6.012300014,6.363299847,2113224.75,443692.8125,03/14/2021 05:33:51
Sample_1,PC,PC(18:2_16:1),814.56,279.233,6.140100002,6.006100178,6.367899895,877460.5625,187491.75,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:2_18:2),840.576,279.233,6.343416691,6.208416939,6.667416573,10642649,2126319.5,03/14/2021 05:33:51
Sample_1,PC,PC(18:2_18:2),840.576,279.233,6.37163353,6.206533432,6.663733482,491831.5625,89351.51563,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:2_18:3),838.56,277.217,5.741799831,5.63380003,6.038799763,251261.1563,49190.76563,03/14/2021 05:33:51
Sample_1,PC,PC(18:2_18:3),838.56,277.217,5.764683247,5.629683495,6.048183441,7583.04541,1964.720215,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:2_20:1),870.623,309.28,8.324116707,8.117116928,8.513116837,23985.03125,4562.683105,03/14/2021 05:33:51
Sample_1,PC,PC(18:2_20:1),870.623,309.28,8.301050186,8.11345005,8.515450478,20019.40234,4171.999512,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:2_20:2),868.607,307.264,7.314716816,7.174316406,7.607216835,115922.4922,21008.14063,03/14/2021 05:33:51
Sample_1,PC,PC(18:2_20:2),868.607,307.264,7.326033592,7.172633648,7.597433567,16235.27051,1971.321411,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:2_20:3),866.592,305.249,6.644966602,6.481066704,6.92806673,441937.4688,77972.55469,03/14/2021 05:33:51
Sample_1,PC,PC(18:2_20:3),866.592,305.249,6.654816628,6.484316826,6.918316841,40088.95703,5302.915039,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:2_20:4),864.576,303.233,6.242333412,6.093833447,6.512333393,777102.5625,185857.3125,03/14/2021 05:33:51
Sample_1,PC,PC(18:2_20:4),864.576,303.233,6.370883465,6.091483593,6.510583401,109060.1328,9662.961914,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:2_20:5),862.56,301.217,5.671050072,5.563049793,5.779049873,59816.36328,16335.7002,03/14/2021 05:33:51
Sample_1,PC,PC(18:2_20:5),862.56,301.217,5.761833668,5.572833538,5.788833618,8184.078125,3097.416016,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:2_22:4),892.607,331.264,6.965266228,6.783266544,7.056266308,5329.834961,1322.807007,03/14/2021 05:33:51
Sample_1,PC,PC(18:2_22:4),892.607,331.264,6.957383156,6.786883354,7.06588316,1542.699097,689.9459839,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:2_22:5),890.592,329.249,6.315649986,6.194149971,6.531650066,15263.59277,3456.026855,03/14/2021 05:33:51
Sample_1,PC,PC(18:2_22:5),890.592,329.249,6.292533398,6.203633308,6.533833504,5396.889648,1314.390747,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(18:2_22:6),888.576,327.233,6.038849831,5.890349865,6.146850109,44730.28906,9141.064453,03/14/2021 05:33:51
Sample_1,PC,PC(18:2_22:6),888.576,327.233,6.085216999,5.897616863,6.152216911,13212.68945,1841.09021,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(20:0_16:1),846.623,253.217,9.145483017,9.043883324,9.234382629,668.69104,333,03/14/2021 05:33:51
Sample_1,PC,PC(20:0_16:1),846.623,253.217,9.130883217,9.054682732,9.245182991,1846.276978,1514.562622,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(20:0_18:1),874.654,281.249,9.443082809,9.323383331,9.579883575,67857.97656,23294.46875,03/14/2021 05:33:51
Sample_1,PC,PC(20:0_18:1),874.654,281.249,9.429983139,9.324983597,9.569983482,35724.19141,12806.4502,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(20:0_18:3),870.623,277.217,8.691466331,8.592666626,8.721866608,659.9624634,618.5764771,03/14/2021 05:33:51
Sample_1,PC,PC(20:0_18:3),870.623,277.217,8.639133453,8.592333794,8.724933624,323.4032593,275.5340576,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(20:0_20:1),902.685,309.28,9.660900116,9.342400551,9.719400406,1634.242676,485.5906677,03/14/2021 05:33:51
Sample_1,PC,PC(20:0_20:1),902.685,309.28,9.670183182,9.340183258,9.72298336,1211.898438,540.5720215,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(20:0_20:2),900.67,307.264,9.453117371,9.326717377,9.55581665,5624.354004,1878.785645,03/14/2021 05:33:51
Sample_1,PC,PC(20:0_20:2),900.67,307.264,9.473783493,9.323683739,9.552783012,1672.289185,569.7861328,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(20:0_20:3),898.654,305.249,9.303417206,9.16661644,9.440217018,59843.91016,16521.22852,03/14/2021 05:33:51
Sample_1,PC,PC(20:0_20:3),898.654,305.249,9.318033218,9.164133072,9.43773365,19780.9043,4455.71582,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(20:0_20:4),896.639,303.233,9.188166618,9.023066521,9.429466248,154814.6875,57281.45703,03/14/2021 05:33:51
Sample_1,PC,PC(20:0_20:4),896.639,303.233,9.186249733,9.033849716,9.427549362,55599.33203,18934.1543,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(20:0_20:5),894.623,301.217,9.287366867,9.020666122,9.38896656,682.5571899,333,03/14/2021 05:33:51
Sample_1,PC,PC(20:0_20:5),894.623,301.217,9.324099541,9.019299507,9.387599945,706.7911377,329.4157715,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(20:0_22:4),924.67,331.264,9.376566887,9.273966789,9.496266365,8450.787109,2335.522949,03/14/2021 05:33:51
Sample_1,PC,PC(20:0_22:4),924.67,331.264,9.39078331,9.271083832,9.493383408,4033.457031,1641.738647,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(20:0_22:5),922.654,329.249,9.185016632,9.09611702,9.375516891,10808.40137,3176.220947,03/14/2021 05:33:51
Sample_1,PC,PC(20:0_22:5),922.654,329.249,9.207966805,9.09366703,9.373066902,7372.273926,2736.812012,03/13/2021 16:21:44
PLASMA_LTR,PC,PC(20:0_22:6),920.639,327.233,9.076133728,8.987233162,9.16503334,3766.581543,1333,03/14/2021 05:33:51
Sample_1,PC,PC(20:0_22:6),920.639,327.233,9.100167274,8.985866547,9.163666725,1615.991455,578.4911499,03/13/2021 16:21:44
PLASMA_LTR,PC,SIL_PC(15:0_18:1)_d7_SPLASH,811.625,288.298,7.26970005,7.129299641,7.527100086,2466610.25,531437.0625,03/14/2021 05:33:51
Sample_1,PC,SIL_PC(15:0_18:1)_d7_SPLASH,811.625,288.298,7.280716896,7.127316952,7.528516769,3474699.25,685065.4375,03/13/2021 16:21:44
PLASMA_LTR,PC,SIL_PC(16:0_16:1)_d9_Lipidyzer,799.7,253.2,6.732349873,6.587349892,6.949849606,1507576.625,305063.3438,03/14/2021 05:33:51
Sample_1,PC,SIL_PC(16:0_16:1)_d9_Lipidyzer,799.7,253.2,6.73514986,6.580150127,6.952149868,1656463.5,368396.0625,03/13/2021 16:21:44
PLASMA_LTR,PC,SIL_PC(16:0_18:1)_d9_Lipidyzer,827.6,281.2,7.854816437,7.69361639,8.115216255,1909287.25,396401.5938,03/14/2021 05:33:51
Sample_1,PC,SIL_PC(16:0_18:1)_d9_Lipidyzer,827.6,281.2,7.881783485,7.692783356,8.121183395,2299345.75,441173.0313,03/13/2021 16:21:44
PLASMA_LTR,PC,SIL_PC(16:0_18:2)_d9_Lipidyzer,825.6,279.2,6.965266228,6.809266567,7.251266479,1299508.5,298280.0313,03/14/2021 05:33:51
Sample_1,PC,SIL_PC(16:0_18:2)_d9_Lipidyzer,825.6,279.2,6.988916874,6.802917004,7.252417088,2469370.25,510883.4063,03/13/2021 16:21:44
PLASMA_LTR,PC,SIL_PC(16:0_18:3)_d9_Lipidyzer,823.6,277.2,6.314633369,6.166133404,6.58463335,762463.625,153525.5469,03/14/2021 05:33:51
Sample_1,PC,SIL_PC(16:0_18:3)_d9_Lipidyzer,823.6,277.2,6.314833641,6.162433624,6.594233513,872041.125,199339.7344,03/13/2021 16:21:44
PLASMA_LTR,PC,SIL_PC(16:0_20:3)_d9_Lipidyzer,851.6,305.2,7.28793335,7.159233093,7.580433369,542622.0625,102495.4375,03/14/2021 05:33:51
Sample_1,PC,SIL_PC(16:0_20:3)_d9_Lipidyzer,851.6,305.2,7.302433491,7.160833359,7.585633278,872410.8125,174370.8125,03/13/2021 16:21:44
PLASMA_LTR,PC,SIL_PC(16:0_20:4)_d9_Lipidyzer,849.6,303.2,6.853316307,6.592316628,7.056316376,2254943.75,542230.5,03/14/2021 05:33:51
Sample_1,PC,SIL_PC(16:0_20:4)_d9_Lipidyzer,849.6,303.2,6.871966839,6.592967033,7.057966709,2515423.25,529426.375,03/13/2021 16:21:44
PLASMA_LTR,PC,SIL_PC(16:0_20:5)_d9_Lipidyzer,847.6,301.2,6.22784996,6.025350094,6.41685009,290616.2813,52417.37109,03/14/2021 05:33:51
Sample_1,PC,SIL_PC(16:0_20:5)_d9_Lipidyzer,847.6,301.2,6.22816658,6.024966717,6.41866684,301169.1563,57766.16016,03/13/2021 16:21:44
PLASMA_LTR,PC,SIL_PC(16:0_22:4)_d9_Lipidyzer,877.6,331.2,7.667650223,7.506450176,7.940450191,559869.3125,105907.8906,03/14/2021 05:33:51
Sample_1,PC,SIL_PC(16:0_22:4)_d9_Lipidyzer,877.6,331.2,7.695216656,7.506216526,7.947216511,975851.875,188061.8438,03/13/2021 16:21:44
PLASMA_LTR,PC,SIL_PC(16:0_22:5)_d9_Lipidyzer,875.6,329.2,6.932816505,6.720916271,7.112116337,264136.875,50904.17578,03/14/2021 05:33:51
Sample_1,PC,SIL_PC(16:0_22:5)_d9_Lipidyzer,875.6,329.2,6.945899963,6.713399887,7.116399765,331812.9688,59374.53125,03/13/2021 16:21:44
PLASMA_LTR,PC,SIL_PC(16:0_22:6)_d9_Lipidyzer,873.6,327.2,6.635582924,6.382283211,6.859083176,478462.7813,93735.92188,03/14/2021 05:33:51
Sample_1,PC,SIL_PC(16:0_22:6)_d9_Lipidyzer,873.6,327.2,6.631000042,6.382999897,6.863500118,541468.4375,111929.2266,03/13/2021 16:21:44
